,politicalParty,results.ballotItems.id,contest_name,percent_of_ballot_item,label,precinctsParticipating,precinctsReporting
0,REP,SSD3R,State Senate - District 3 - Rep<br>31 of 46 precincts reporting,100.0,"<b>Mike Hodges (I)</b><br>12,342 votes",46,31
1,REP,SHD180R,State House of Representatives - District 180 - Rep<br>14 of 14 precincts reporting,100.0,"<b>Steven Sainz (I)</b><br>4,682 votes",14,14
2,,SJC21,Judge - Superior Court - Brunswick Judicial Circuit (Lane)<br>40 of 55 precincts reporting,100.0,"<b>Roger B. Lane (I)</b><br>18,698 votes",55,40
3,,,Camden County: BOE - District 2<br>3 of 3 precincts reporting,72.30337078651685,"<b>Allison Murray (I)</b><br>1,287 votes",3,3
4,,,Camden County: BOE - District 2<br>3 of 3 precincts reporting,27.69662921348315,<b>Spencer D. Wallace</b><br>493 votes,3,3
5,,,Camden County: BOE - District 4<br>3 of 3 precincts reporting,100.0,"<b>Jonathon Blount (I)</b><br>1,628 votes",3,3
6,REP,,Camden County: County Commissioner - District 2  - Rep<br>3 of 3 precincts reporting,40.19215372297838,<b>C. Ben Goff</b><br>502 votes,3,3
7,REP,,Camden County: County Commissioner - District 2  - Rep<br>3 of 3 precincts reporting,59.80784627702162,<b>Martin A. Turner (I)</b><br>747 votes,3,3
8,REP,,Camden County: County Commissioner - District 4 - Rep<br>3 of 3 precincts reporting,100.0,"<b>Jim Goodman (I)</b><br>1,161 votes",3,3
